Transcript	logFC	AveExpr	t	P.Value	adj.P.Val	B	associated.gene
ENSMUSG00000037822.12	-0.696027789299182	6.85952088234985	-2.65470923878386	0.0191564412702504	0.0753530576426575	-3.86511104508183	NA
novelGene_4715	1.8893981636031	1.75377800423138	2.65419798672444	0.0191754231151485	0.0753976111742514	-3.11914750457718	NA
ENSMUSG00000030272.15	0.844725997972763	7.62659231682431	2.65410854268565	0.0191787458825593	0.0753976111742514	-3.89398076425122	NA
novelGene_6348	-2.84260805749507	0.663094922819787	-2.65369073532925	0.0191942744605767	0.0754370683806813	-3.054877816237	NA
ENSMUSG00000030707.15	0.846716438546074	7.9695165228681	2.65351142510174	0.0192009425956454	0.0754416897865519	-3.91700526279581	NA
ENSMUSG00000021978.9	-1.03551776723006	6.40779977083334	-2.65268368969631	0.0192317533215191	0.075533658668427	-3.84260746885252	NA
novelGene_6613	-2.79760589526067	-1.05301004555054	-2.65246388925444	0.0192399429924768	0.075533658668427	-3.04448161448272	NA
novelGene_10151	-2.73413077440687	1.20095472725225	-2.65243963769212	0.0192408468026228	0.075533658668427	-3.07814417537143	NA
ENSMUSG00000023959.9	1.55861473014593	2.71589640868514	2.65174696024185	0.0192666789880841	0.0756134578800924	-3.44214773811652	NA
ENSMUSG00000045948.8	2.87291255776565	0.723773276216067	2.65141475512889	0.0192790799286705	0.0756405146815818	-3.04467454949074	NA
ENSMUSG00000004393.10	0.805102355021533	5.69532762705364	2.65057871794443	0.0193103227791622	0.0757263269128338	-3.77930046503837	NA
novelGene_ENSMUSG00000020275.9_AS	-2.71508060159548	1.30901951109997	-2.65050757963509	0.0193129834963118	0.0757263269128338	-3.0811078669772	NA
ENSMUSG00000027165.16	2.05925455325761	1.10558502693228	2.65024820118117	0.0193226877898703	0.0757263269128338	-3.15998429741863	NA
ENSMUSG00000022856.9	1.32378213262549	2.8481698208514	2.65023976541499	0.0193230034820532	0.0757263269128338	-3.32709478151304	NA
ENSMUSG00000035671.6	1.21526636302735	4.52319369582864	2.64903856789358	0.0193680070891247	0.0758647142122652	-3.67452207623067	NA
ENSMUSG00000051184.7	3.05751647729303	0.84758375594346	2.64895905548337	0.0193709896560967	0.0758647142122652	-3.07537792590118	NA
ENSMUSG00000020424.3	1.84030748072892	2.04322896472638	2.64885523282057	0.0193748847886303	0.0758647142122652	-3.24058390060162	NA
ENSMUSG00000036371.6	0.964375899482648	7.37624481005936	2.648676957765	0.019381574936777	0.0758692827961152	-3.88644592146462	NA
ENSMUSG00000073678.4	-0.916460866089714	4.60846158414468	-2.64801860983136	0.0194063002572982	0.0759376972765318	-3.69577035636609	NA
ENSMUSG00000034330.10	-0.963128987178138	8.50883008068229	-2.64791727283818	0.0194101088481292	0.0759376972765318	-3.96407022504029	NA
ENSMUSG00000020592.14	0.626060638598908	8.16545873875998	2.64773790984971	0.0194168517001713	0.0759424473102373	-3.94527249275533	NA
novelGene_10944	3.03902256568293	-0.874404633200054	2.64746268553096	0.0194272027171961	0.0759444885099593	-3.05586049764133	NA
novelGene_7957	-3.04893009671287	-0.432842748096676	-2.64743002749712	0.0194284313209083	0.0759444885099593	-3.05111853126461	NA
ENSMUSG00000036054.15	-0.90597149618072	4.45190853842838	-2.64718796989407	0.0194375399405303	0.0759584775599217	-3.64914263545257	NA
ENSMUSG00000038290.15	-1.04185718045475	4.0246019966941	-2.64700134473839	0.019444565466747	0.0759643206061537	-3.588427358734	NA
ENSMUSG00000020577.17	0.824928911276319	5.01537149967447	2.6466904722623	0.0194562737670139	0.0759884493783631	-3.73672586390709	NA
ENSMUSG00000014226.10	1.17794789345173	5.84206505540647	2.64626608455368	0.0194722683985347	0.0760293003758593	-3.7740725491862	NA
ENSMUSG00000012443.4	-0.872677329421566	4.85767410006178	-2.64484573882666	0.0195258922361777	0.076217009308365	-3.66676419087735	NA
ENSMUSG00000034472.13	1.55151141942714	2.13737002560073	2.64455971106625	0.0195367082607519	0.0762375638266159	-3.30704928272424	NA
ENSMUSG00000004071.13	-0.74986162390285	5.65187395105116	-2.64408129610881	0.019554812318042	0.076286538483563	-3.79138808946145	NA
ENSMUSG00000112964.1	-2.10914202272069	1.9400920987321	-2.6437061588009	0.0195690195480073	0.0763020147013342	-3.16655294130668	NA
ENSMUSG00000037926.15	-0.881744390227889	5.56368717664449	-2.64368320499724	0.0195698891811882	0.0763020147013342	-3.79458137771411	NA
ENSMUSG00000046722.14	-0.621639393103742	8.2124449734624	-2.64331888756465	0.0195836968156124	0.0763156216733402	-3.95429847591433	NA
ENSMUSG00000035824.7	-0.862922396346201	5.20297741034386	-2.64326996861057	0.0195855515637503	0.0763156216733402	-3.73398398551988	NA
ENSMUSG00000023330.12	2.24984377860819	1.59985034157371	2.64315142704089	0.0195900467399678	0.0763156216733402	-3.17905961121736	NA
ENSMUSG00000038866.15	-1.39494085098394	3.33012685017767	-2.64166343463337	0.0196465575810823	0.0764939938891788	-3.45878879340641	NA
ENSMUSG00000073609.9	-0.972387531267006	4.33560630397163	-2.64148983258865	0.0196531609113046	0.0764939938891788	-3.6150782636016	NA
novelGene_6081	3.23320670162071	-1.57624336371446	2.64137384016179	0.0196575741340092	0.0764939938891788	-3.06330909641314	NA
ENSMUSG00000054434.14	0.989756065254313	4.13054649333314	2.64135975876842	0.019658109961328	0.0764939938891788	-3.61538453882042	NA
ENSMUSG00000031278.12	-0.721548654521166	7.31776663776949	-2.64045347364912	0.0196926258623374	0.0765909157853612	-3.91430057672292	NA
ENSMUSG00000009647.13	-0.841933357698496	5.37051860198527	-2.64041297389796	0.0196941696675812	0.0765909157853612	-3.74657923447389	NA
ENSMUSG00000032802.8	1.07402036276544	6.07541868838876	2.64005817582719	0.0197076991910944	0.07662183868918	-3.82169355515932	NA
ENSMUSG00000039176.17	-1.08067311461617	5.10050835973803	-2.63985539447454	0.019715435903891	0.0766261872385106	-3.74104600157173	NA
ENSMUSG00000003848.14	1.17905457254404	3.8533616993912	2.63973646842111	0.0197199746569696	0.0766261872385106	-3.56927112406837	NA
ENSMUSG00000030929.17	-0.908861602812173	4.13715732186366	-2.6377141622693	0.0197973102024439	0.0768866583090148	-3.59999909727321	NA
novelGene_ENSMUSG00000044072.14_AS	-1.5136177350949	1.90028873861208	-2.63750455606849	0.0198053426041427	0.0768866583090148	-3.2405394246752	NA
ENSMUSG00000039218.17	-0.740703340895189	6.27875374712053	-2.63742719503457	0.019808307984851	0.0768866583090148	-3.8547770571811	NA
ENSMUSG00000052428.10	1.15896417979475	4.80105149274934	2.63739877509461	0.0198093974778395	0.0768866583090148	-3.69697277773039	NA
novelGene_2417	-2.79760589526067	-1.15900965886991	-2.63723875114454	0.0198155331625699	0.0768887467573618	-3.06689079004435	NA
novelGene_8100	-2.79760589526067	-0.762769033689618	-2.6368946327111	0.0198287336921895	0.0769182394792191	-3.06739701645634	NA
novelGene_11490	-2.79760589526067	-0.578527635148066	-2.63654952906016	0.0198419805757344	0.076945170483027	-3.06790468023936	NA
ENSMUSG00000074576.4	2.30373016158769	1.62004043173798	2.63642195619949	0.0198468796608448	0.076945170483027	-3.18634892233666	NA
ENSMUSG00000027358.6	-0.87062592634309	4.20472218678676	-2.63621181691922	0.019854952038781	0.0769547463895868	-3.80808012369361	NA
ENSMUSG00000022387.17	-1.37854535217279	2.70346013458277	-2.63599333472502	0.0198633482793567	0.0769655717814511	-3.37021855008615	NA
novelGene_3351	-3.43224025896785	0.0472756484968626	-2.6344742621388	0.0199218212487823	0.0771703713122599	-3.06991113056193	NA
ENSMUSG00000028948.16	-0.868831059416165	4.66609491375296	-2.63422706262663	0.0199313523565407	0.0771852205820705	-3.71780229301821	NA
ENSMUSG00000026568.6	1.53307869462295	2.11600073164538	2.63398044648766	0.0199408653751767	0.0771852205820705	-3.30235366116696	NA
ENSMUSG00000056536.14	-0.833393304146809	5.87448602605305	-2.63393776516467	0.0199425122194065	0.0771852205820705	-3.81668977577187	NA
ENSMUSG00000019818.15	-0.698979703527241	6.90533357171641	-2.63352119008165	0.0199585925491823	0.0772080358896438	-3.88528868264822	NA
novelGene_ENSMUSG00000037148.8_AS	-3.34496576734645	-0.244123228530179	-2.63349383925205	0.0199596487655886	0.0772080358896438	-3.07140689292171	NA
ENSMUSG00000110949.1	3.01199778998859	0.331880674166716	2.6333441489566	0.0199654303668574	0.0772086575222843	-3.08043886063789	NA
ENSMUSG00000030662.10	-0.762944400789964	7.11834763715219	-2.63308447310276	0.0199754638734092	0.077225716792893	-3.91818721573393	NA
novelGene_3616	3.12834840072679	-1.00768878562745	2.63277323895415	0.0199874959574449	0.0772414622411944	-3.0764847521792	NA
ENSMUSG00000022913.16	1.54153657624585	2.16866076205881	2.63268823892881	0.0199907832169078	0.0772414622411944	-3.30558520462872	NA
novelGene_11271	-2.90493837367925	-0.325364955352709	-2.63241418290227	0.0200013855262063	0.0772606950472356	-3.07371040787722	NA
ENSMUSG00000021069.17	-0.708853674433295	6.66598296476257	-2.6320852143406	0.0200141194136978	0.077288148514634	-3.8707647305406	NA
ENSMUSG00000035064.17	-1.00634685308451	4.1778298023511	-2.63169622403483	0.0200291867912093	0.0773245952119312	-3.66759696026064	NA
ENSMUSG00000033732.10	-0.884380698608523	7.97940958313374	-2.63142233301107	0.0200398024396952	0.0773438399302201	-3.971347396289	NA
ENSMUSG00000024240.13	-0.742664247107404	5.660745362919	-2.63035061005207	0.0200813934108495	0.0774825898571428	-3.80083023901517	NA
ENSMUSG00000035093.16	-0.727844025088416	7.09688457480096	-2.62993856589967	0.0200974060950629	0.0775225976191473	-3.9239809303445	NA
ENSMUSG00000031925.17	-1.59443271614922	1.92496084020538	-2.62935305201611	0.020120181367515	0.077588661219592	-3.25735214664198	NA
novelGene_ENSMUSG00000113268.1_AS	-2.79760589526067	-0.517849281751786	-2.62914201117955	0.0201283965465383	0.077598555981827	-3.07879857889689	NA
ENSMUSG00000018923.13	1.97903610163401	1.13811456151093	2.62811384028018	0.0201684666236437	0.0777214103443696	-3.16550222082907	NA
ENSMUSG00000034173.13	2.58624856587578	-0.365212075072808	2.62801691434472	0.020172248023614	0.0777214103443696	-3.08522186064132	NA
ENSMUSG00000022519.14	-1.71460532512118	2.20815441735855	-2.62788902161838	0.0201772385911489	0.0777214103443696	-3.29725744939686	NA
ENSMUSG00000037553.14	1.56626673598015	2.0110625541451	2.62636601919986	0.0202367604533453	0.0778861423728545	-3.26487268930554	NA
ENSMUSG00000059939.13	-1.1011436506465	4.3246152648122	-2.62634510994863	0.0202375788095113	0.0778861423728545	-3.63156041989725	NA
ENSMUSG00000049866.12	1.70955896967992	6.39843708350483	2.62631373807706	0.0202388067167922	0.0778861423728545	-3.87683379527875	NA
ENSMUSG00000022043.19	-0.771734171164528	8.15569540725263	-2.62621465048592	0.0202426855176973	0.0778861423728545	-3.98286076780734	NA
ENSMUSG00000070733.13	-1.1344310310879	3.33166103393971	-2.62597246960362	0.020252168761231	0.0778955065442796	-3.5115971288387	NA
ENSMUSG00000035203.16	-0.71166429327999	7.9589402558044	-2.62576910979849	0.0202601351849386	0.0778955065442796	-3.97660897822873	NA
novelGene_ENSMUSG00000043131.14_AS	-3.48847695649819	0.378988409921045	-2.62571814951365	0.0202621319803954	0.0778955065442796	-3.082936364566	NA
ENSMUSG00000018752.19_ENSMUSG00000005204.12	-2.11164781292172	0.865961216684809	-2.62507804954532	0.0202872294918265	0.0779701690821848	-3.1138624670534	NA
ENSMUSG00000039699.14	1.87805065883399	1.28964941503948	2.62463074805883	0.02030478548786	0.0779983489502229	-3.1685675610343	NA
ENSMUSG00000038827.11	-1.06610862742853	3.807490232915	-2.62460189465305	0.0203059184512229	0.0779983489502229	-3.60293415037809	NA
ENSMUSG00000110763.1	-1.13057453871653	5.86131838918757	-2.62428343210476	0.0203184273307947	0.0780036477418771	-3.8505564711337	NA
ENSMUSG00000073471.3	0.923672794712845	4.22173446129036	2.6241464353391	0.0203238107176499	0.0780036477418771	-3.6407422539229	NA
ENSMUSG00000061731.9	2.34240945002006	0.662588002232702	2.62413311431144	0.020324334250741	0.0780036477418771	-3.1478938252698	NA
ENSMUSG00000078878.9	-2.98475400082486	0.176160831573585	-2.62300223416945	0.0203688269116336	0.0781475084456722	-3.08738827681021	NA
novelGene_495	-2.98475400082486	-0.294151754210583	-2.6227654690467	0.0203781539894619	0.0781475084456722	-3.08773782228923	NA
ENSMUSG00000023505.13	1.31916361163483	3.38478521907414	2.62274689687035	0.0203788857929818	0.0781475084456722	-3.48977549164164	NA
ENSMUSG00000068335.6	0.738743257244714	6.4265056982294	2.62227461107597	0.0203975039282107	0.0781970733904278	-3.90131788457728	NA
ENSMUSG00000044700.15	-1.19066434177368	3.5375793296235	-2.61864928723739	0.0205409685333496	0.0787119304514978	-3.54472908668952	NA
novelGene_ENSMUSG00000032336.17_AS	-2.83400279042397	0.13702816342685	-2.61859148738782	0.0205432637353392	0.0787119304514978	-3.09416280137656	NA
ENSMUSG00000049580.12	-2.94971256502842	-0.458649107780105	-2.61831877772642	0.0205540962441696	0.0787314740685761	-3.09433955672001	NA
ENSMUSG00000019850.11	0.790847460188722	8.2369718786409	2.61817118399152	0.0205599612338928	0.0787319842511155	-4.00943270387482	NA
ENSMUSG00000040720.15	-0.863382510410503	5.5435112389914	-2.6180130237389	0.0205662479078319	0.0787341084899608	-3.83311464624492	NA
novelGene_910	2.81633866939511	-0.96652533247083	2.61728112396762	0.020595364257038	0.0788093029914354	-3.11353077502241	NA
ENSMUSG00000036860.14	2.88975532467332	0.489202518872103	2.61723088238287	0.0205973644248146	0.0788093029914354	-3.10378813100971	NA
ENSMUSG00000036246.14	-0.872040193708416	7.8361806963822	-2.6166718069678	0.0206196344697122	0.0788605846347824	-3.97696090921326	NA
ENSMUSG00000009207.15	-0.849282209250171	5.12609382419299	-2.61660619503694	0.0206222495637841	0.0788605846347824	-3.74290530031555	NA
ENSMUSG00000015002.18	-0.641748337491591	7.69781365259608	-2.61642189654243	0.0206295968646781	0.0788667248909596	-3.97816222352954	NA
ENSMUSG00000004661.15	-1.09425654023703	3.34112302596611	-2.61627534706155	0.0206354410602828	0.0788671169738577	-3.51992708274977	NA
ENSMUSG00000036078.16	0.84631062164956	5.85523849456035	2.61599464332999	0.0206466396216526	0.0788823318338558	-3.85157631585604	NA
ENSMUSG00000049624.14	-0.766571169146028	6.40270953284504	-2.61588770351693	0.0206509074894107	0.0788823318338558	-3.89064254361397	NA
ENSMUSG00000026618.11	-0.827286520108935	6.35000524090646	-2.61525801847546	0.0206760549532897	0.0789564333718061	-3.88642293330419	NA
novelGene_2468	-3.28205973184968	-0.142601736235756	-2.61509802197296	0.0206824493869064	0.078958900716661	-3.0987841580231	NA
ENSMUSG00000003604.14	2.42208855541266	-0.142601736235756	2.61483841801354	0.0206928288134545	0.07897657587708	-3.12042650209117	NA
ENSMUSG00000020277.10	0.67762137165734	7.05556463881239	2.61461553833502	0.0207017439604839	0.078988654178113	-3.94741403286679	NA
ENSMUSG00000025231.17	-1.08290233331777	4.9961471659741	-2.61362147630556	0.0207415515506057	0.0791185648706249	-3.78006834055764	NA
ENSMUSG00000017802.14	-0.936456572485541	6.03835648858065	-2.61303789644861	0.0207649557301639	0.0791745525589307	-3.87430735695802	NA
ENSMUSG00000032479.15	-0.912403724948596	7.78627128123961	-2.61296808491919	0.0207677571978616	0.0791745525589307	-3.99575702001743	NA
ENSMUSG00000040723.14	0.719837495968118	6.1004342397941	2.61263203838961	0.0207812475321323	0.0792040000281267	-3.89365148801356	NA
ENSMUSG00000098950.7	-1.56566041076992	2.48419988494727	-2.6122142687098	0.0207980304063116	0.0792403128579666	-3.3561800839755	NA
ENSMUSG00000017765.17	-0.868533816930315	7.22598752514901	-2.61204318014363	0.0208049072558451	0.0792403128579666	-3.95891137207746	NA
ENSMUSG00000035621.13	-1.30831136379674	3.80656056026904	-2.61196422504734	0.0208080815724145	0.0792403128579666	-3.58575626752555	NA
ENSMUSG00000004085.14	-0.723653228775514	6.72953767083513	-2.61162846002038	0.0208215859301455	0.0792697628427046	-3.91662188338402	NA
ENSMUSG00000030759.16	-0.841901333854681	6.69336346130473	-2.61099689717067	0.0208470101621297	0.0793445640307601	-3.92167344220828	NA
ENSMUSG00000011958.17	-0.704912279480269	7.4277016786616	-2.61012118856727	0.0208823124514733	0.0794562745530462	-3.96023602069671	NA
ENSMUSG00000027835.11	1.0897829235476	5.6260101642724	2.6099819701066	0.0208879300677817	0.0794562745530462	-3.80872403207143	NA
ENSMUSG00000022336.3	0.972878476455885	6.51131948666846	2.60952666505915	0.0209063123348305	0.0795041822345604	-3.90185412908606	NA
ENSMUSG00000031441.15	-1.13608257742	3.31846702320765	-2.60932036217576	0.0209146466604935	0.0795138628642509	-3.56274099701537	NA
ENSMUSG00000067369.12	-0.898013722143347	4.88199942477431	-2.60840622734676	0.0209516150280942	0.079632369680659	-3.75255831893207	NA
ENSMUSG00000113340.1	3.12834840072679	-1.60204972339788	2.60778404375867	0.0209768127979136	0.0796742086079426	-3.11259773237376	NA
novelGene_3381	3.12834840072679	-1.60204972339788	2.60778404375867	0.0209768127979136	0.0796742086079426	-3.11259773237376	NA
ENSMUSG00000044285.8	1.9988650299438	1.00374322037938	2.60762845514796	0.0209831185514752	0.0796742086079426	-3.20064103365217	NA
ENSMUSG00000073490.11	-0.603622171004803	9.25715274623117	-2.60748642762537	0.0209888762972563	0.0796742086079426	-4.0707826831958	NA
ENSMUSG00000049755.14	-1.56404234604548	3.04562447932288	-2.60741863817662	0.020991624996516	0.0796742086079426	-3.43904764248252	NA
ENSMUSG00000027678.17	-0.98064004457946	7.443097984265	-2.60710855045205	0.0210042027492761	0.0796999251281925	-3.98902319492136	NA
ENSMUSG00000071078.6	1.29626345859791	3.53531151699183	2.60589369597335	0.0210535498494315	0.0798475635838852	-3.57075541534427	NA
ENSMUSG00000059588.13	-0.654311994817889	7.538885894447	-2.60586448989526	0.021054737572862	0.0798475635838852	-3.98466952034144	NA
ENSMUSG00000051212.8	0.991760867344833	5.04774836677495	2.6050414078403	0.021088236512228	0.0799525301495898	-3.78314236048094	NA
ENSMUSG00000020409.10	0.869200673823102	6.63534342481542	2.6044894499822	0.0211107297348604	0.0800157239619324	-3.9369583395287	NA
ENSMUSG00000112134.1	1.66207111293144	1.1336306978405	2.60390755096239	0.0211344682397221	0.0800418119451279	-3.2448736896579	NA
ENSMUSG00000028803.18	-0.968387427910651	4.90440658920662	-2.6039032671403	0.0211346430934622	0.0800418119451279	-3.78954710091365	NA
novelGene_5583	-2.79760589526067	0.106408523724252	-2.60385483263454	0.0211366201530457	0.0800418119451279	-3.11594411002268	NA
ENSMUSG00000022758.14	3.2110618572704	-0.340722048825901	2.60364282877107	0.0211452760944291	0.0800418119451279	-3.11801185143154	NA
ENSMUSG00000020635.8	1.54087250941599	1.62661594224282	2.60360677782725	0.0211467483655263	0.0800418119451279	-3.33164713546383	NA
ENSMUSG00000022540.16	1.03119107014962	3.89112699149469	2.60303912787146	0.0211699434867525	0.0801075327090997	-3.66345030235695	NA
ENSMUSG00000036622.15	-0.88219331141639	8.90427093128466	-2.60281580729508	0.0211790754799659	0.0801125089373071	-4.06914117577031	NA
ENSMUSG00000032097.10	-0.866102937424905	5.75081504027125	-2.60272174125824	0.0211829231552344	0.0801125089373071	-3.84325010099912	NA
ENSMUSG00000022066.16	-0.752627569728153	5.99915891945282	-2.60245558993712	0.021193813466444	0.0801316327484377	-3.89723604369157	NA
ENSMUSG00000026832.12	0.85882574040433	5.94036829158959	2.60174055427465	0.0212230979333322	0.0802202733110211	-3.83614564954495	NA
ENSMUSG00000031389.17	-0.816994800851252	6.08055605596578	-2.60133783279587	0.0212396087166337	0.0802605956895956	-3.8997790024397	NA
ENSMUSG00000023341.15	1.09959100313913	4.35114804166722	2.60101914720638	0.0212526829984655	0.0802879135497587	-3.65969730004147	NA
ENSMUSG00000003421.13	0.834833264925251	5.38993901141318	2.60032001285273	0.0212813927075747	0.0803742673168123	-3.84448375324127	NA
ENSMUSG00000026202.13	1.01298259785711	3.99951114420953	2.5993454609675	0.0213214749247164	0.0805035127998636	-3.63612253569781	NA
ENSMUSG00000030138.8	-0.810861027319635	5.95359328512949	-2.59897733701127	0.0213366344337562	0.0805212897930027	-3.90008033686772	NA
ENSMUSG00000035919.16	-0.89119834976185	4.24242504056711	-2.59882276468885	0.0213430028974036	0.0805212897930027	-3.70399522257157	NA
ENSMUSG00000010097.15	-0.742329927711164	6.59989141499878	-2.59873637879034	0.0213465628439255	0.0805212897930027	-3.93600340213352	NA
ENSMUSG00000089960.1	2.205635899096	0.46519779946619	2.59866192727183	0.0213496314375448	0.0805212897930027	-3.14229441942058	NA
novelGene_9084	-2.62833824562922	0.0884720745255607	-2.59789901582029	0.0213811001819624	0.0806170550937021	-3.12847809562472	NA
ENSMUSG00000094526.1	-2.79760589526067	-0.670648334418842	-2.59775789668418	0.021386926009054	0.0806170550937021	-3.12488984871971	NA
ENSMUSG00000028790.13	-0.6360337116467	7.18593704462703	-2.59761976455138	0.0213926300099406	0.0806170550937021	-3.98102152875614	NA
novelGene_5355	-2.98819109548391	0.843964007739238	-2.59696855692053	0.0214195406664775	0.0806273660636779	-3.13165173524963	NA
ENSMUSG00000020224.15	1.30024628881745	3.13081225586322	2.59687258174626	0.0214235095332219	0.0806273660636779	-3.55439082943833	NA
ENSMUSG00000026112.7	-0.758871139402279	7.50325366221597	-2.5967188971157	0.0214298663431507	0.0806273660636779	-4.00041419447176	NA
novelGene_13364	-2.85988498768667	-0.935082986596334	-2.59663404160241	0.021433376976903	0.0806273660636779	-3.1263854737409	NA
ENSMUSG00000062175.13	1.9959137988701	1.4862737262089	2.59648165162912	0.0214396830354468	0.0806273660636779	-3.25819253467941	NA
ENSMUSG00000020476.14	0.637196601540755	7.34582237621642	2.59634582603588	0.0214453051542022	0.0806273660636779	-3.99093008424973	NA
ENSMUSG00000028944.14	-1.08412699060236	4.14711188823411	-2.59625909830931	0.021448895750296	0.0806273660636779	-3.66149047701353	NA
ENSMUSG00000073131.12	-0.660242929019272	7.92353191906035	-2.59623926186223	0.0214497170764705	0.0806273660636779	-4.02064490816752	NA
ENSMUSG00000030204.10	0.783512582776289	5.55101763349559	2.59616655829176	0.021452727620726	0.0806273660636779	-3.85179633191638	NA
ENSMUSG00000067150.6	-1.05302236202416	5.11476879344794	-2.59613428861799	0.0214540639897163	0.0806273660636779	-3.83473780785425	NA
novelGene_838	-2.98475400082486	-0.446950806877639	-2.59590284591345	0.021463650977569	0.0806413320098162	-3.12735652212926	NA
ENSMUSG00000041112.17	-0.747606581470702	7.98321938854462	-2.5952310384022	0.0214915025403347	0.080723893599682	-4.03112880334513	NA
novelGene_5366	-2.97128089784753	-0.248830494287494	-2.59492945050426	0.0215040170261621	0.0807488184448778	-3.12881099013594	NA
ENSMUSG00000031848.15	1.37139306820062	3.17451798601345	2.59461561900584	0.0215170470430623	0.0807756649859263	-3.51234297840422	NA
ENSMUSG00000022952.17	-1.01392746641516	6.94715363321659	-2.59407585030284	0.02153947563417	0.0808377697570928	-3.98219044709787	NA
ENSMUSG00000038079.14	1.27449026070107	4.56006985585477	2.59357951410248	0.0215601194507728	0.080881639841193	-3.73624781749151	NA
ENSMUSG00000044881.7	1.90984367963836	0.998880383840343	2.59346659972052	0.0215648185010991	0.080881639841193	-3.2740003321769	NA
ENSMUSG00000029299.14	-1.69415787266389	2.40931760342034	-2.59337022920471	0.0215688298440805	0.080881639841193	-3.2878594955483	NA
ENSMUSG00000058594.15	-0.79396707218643	6.52168390364608	-2.59293800759008	0.0215868295838872	0.0809270445317343	-3.94162590517266	NA
ENSMUSG00000043993.6	-2.63130040553675	0.453008236226907	-2.59236462007415	0.0216107305424337	0.0809822341008419	-3.13709464554406	NA
ENSMUSG00000006676.16	-1.114929609337	7.88063066874028	-2.59230200011226	0.0216133423277291	0.0809822341008419	-4.03823441827647	NA
ENSMUSG00000031487.5	1.24179351387729	2.40681206199428	2.59197730999066	0.0216268895615014	0.0810108958322287	-3.46049207733479	NA
novelGene_4278	2.66159524537218	-0.50624953712532	2.59178316878834	0.0216349937473713	0.0810134388167459	-3.23012235101267	NA
novelGene_10115	-1.85460766497232	2.48476306243654	-2.59167850019669	0.0216393642267502	0.0810134388167459	-3.30942367936415	NA
ENSMUSG00000031442.21	-3.28761532410409	-0.980404246519423	-2.59140894903927	0.0216506233728704	0.0810335048091956	-3.13390962344914	NA
ENSMUSG00000042766.17	2.20149509789977	-0.351333161024215	2.59112912951373	0.0216623174177052	0.0810551871559788	-3.15416422252918	NA
ENSMUSG00000041763.14	-0.657199637445708	7.33014968910787	-2.5908267675629	0.021674960403241	0.0810804074343459	-4.007902543833	NA
ENSMUSG00000002963.17	0.820165632798946	5.60295450036	2.59048174234509	0.021689396025224	0.0810867602987146	-3.87963021733827	NA
ENSMUSG00000040105.3	-1.25031694781982	3.61042936370752	-2.59020682814871	0.0217009048998653	0.0810867602987146	-3.59792420024178	NA
ENSMUSG00000032612.14	-0.799191332219897	7.52230985318327	-2.59004703257039	0.0217075972163189	0.0810867602987146	-4.01666317127939	NA
ENSMUSG00000022408.7	1.45157071915727	3.933037335539	2.58994434829617	0.0217118987361371	0.0810867602987146	-3.65299539799161	NA
novelGene_5191	-2.90493837367925	-0.446721662145269	-2.58983557975495	0.0217164560287225	0.0810867602987146	-3.13637814269254	NA
ENSMUSG00000024642.17	-0.93247963542925	4.46916601424148	-2.58972882912664	0.0217209296715834	0.0810867602987146	-3.76029052122268	NA
ENSMUSG00000112790.1	-2.70528887517982	0.407904103184352	-2.58969366803412	0.0217224033770341	0.0810867602987146	-3.14142674672575	NA
ENSMUSG00000030041.9	2.64138653379842	-0.921204072547741	2.58950459301013	0.0217303297277619	0.0810867602987146	-3.13736905913243	NA
ENSMUSG00000006476.19	-0.887366800545352	4.86213735627542	-2.58941978031449	0.0217338861300232	0.0810867602987146	-3.77808541018883	NA
ENSMUSG00000028559.17	-0.671106646529966	7.77312953955544	-2.58937674337178	0.0217356909886333	0.0810867602987146	-4.02002534584737	NA
ENSMUSG00000027533.10	1.32919451300603	3.09500700334147	2.5889215976526	0.0217547874960158	0.0811359655295337	-3.50211100652314	NA
novelGene_13286	3.19287742559525	0.311180249730188	2.58821428276383	0.0217844964194475	0.0812247130340745	-3.32152785819356	NA
ENSMUSG00000028031.6	-2.42157701967314	0.486145888406535	-2.58792997005892	0.0217964492780678	0.0812472258571341	-3.15463765290735	NA
ENSMUSG00000041012.4	2.205635899096	0.173216490576223	2.58737651727936	0.0218197352956391	0.0813119598537434	-3.16007433036171	NA
novelGene_6833	-2.79760589526067	-1.25113035814068	-2.58687462906216	0.0218408725614848	0.0813599877392932	-3.14084798686534	NA
ENSMUSG00000022514.14	-1.17201956019253	4.43462900959863	-2.58677130312601	0.0218452266384368	0.0813599877392932	-3.73632789033825	NA
ENSMUSG00000029715.5	2.4306393214502	1.01581317461519	2.58662332754025	0.0218514636784407	0.0813599877392932	-3.18976380103665	NA
ENSMUSG00000020778.12	1.73055226770321	2.10420106782257	2.58650823616051	0.0218563158676465	0.0813599877392932	-3.35551668576401	NA
ENSMUSG00000050721.9	-0.865197975485493	9.34037427418021	-2.58606520207059	0.0218750036585966	0.0814051778255951	-4.12223702988311	NA
novelGene_ENSMUSG00000032244.9_AS	-3.28626857138564	0.17303829206359	-2.58593950784491	0.0218803084254584	0.0814051778255951	-3.14202036542049	NA
novelGene_1621	-2.97128089784753	-0.762769033689618	-2.58554406481368	0.021897005708356	0.081445239753582	-3.14262593423504	NA
ENSMUSG00000022195.7	-0.853146897906152	5.16588627979145	-2.58469598159704	0.0219328568991636	0.081556503077128	-3.83286150298088	NA
